Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Primary Use Encoded,cluster_kmeans,cluster_hierarchical,cluster_dbscan,cluster_gmm,cluster_spectral
40,0,4,3,0,2.6,21.1,153.4,71,4.5,6269,2.6,2.4,411,4,4,1,0,0,0,0
44,2,0,2,0,8.1,42.8,95.2,85,3.6,2763,5.2,4.5,1341,3,3,3,0,0,0,0
15,2,0,6,0,3.4,47.6,102.7,44,3.1,2517,6.2,2.5,515,3,3,3,0,0,0,0
27,2,0,7,0,7.2,28.3,177.9,198,4.4,5694,7.2,1.3,460,4,4,3,0,0,0,0
15,0,4,1,0,5,38.1,10.4,60,3.8,1936,3.8,0.4,852,2,2,1,0,0,0,0
59,0,6,9,0,4.7,38.7,58.7,90,2.4,4832,6.8,4.4,1625,4,4,1,0,0,0,0
53,0,3,1,0,8.5,16.5,272.9,142,2.4,5613,7.8,0.4,365,3,3,0,0,0,0,0
26,1,2,5,0,7,35.5,146.1,49,2.8,2640,4.8,2.3,609,4,4,0,0,0,0,0
50,0,3,7,0,3.6,46.7,243,139,4.8,6564,0.5,4.8,507,0,0,1,0,0,0,0
30,0,0,0,1,8.8,11.8,254.8,89,0.9,1432,7.4,2.6,427,2,2,2,1,1,1,1
15,0,8,3,0,9.2,23.5,91.1,70,5,8447,6.7,1.8,1079,0,0,0,0,0,0,0
33,0,8,9,0,3,41.8,258.7,177,4.4,8755,4.2,3.5,1506,4,4,1,0,0,0,0
38,0,1,1,0,8.2,44.6,260.2,190,1.6,1533,7.4,2.9,189,4,4,0,0,0,0,0
27,0,7,2,0,11.6,23.2,55.4,178,1.9,6772,3.8,3.8,397,2,2,0,0,0,0,0
31,0,9,6,0,1.6,21.8,172.5,69,3.3,2343,4,2.1,1600,4,4,1,0,0,0,0
30,0,4,1,0,5,3.2,13,149,2,7277,3.4,2.4,253,2,2,1,0,0,0,0
17,2,4,6,0,3.8,6.8,23.5,54,1.3,7390,0.7,2.9,636,1,1,3,0,0,0,0
19,2,6,4,0,4,15.5,227.8,177,1,3771,2.9,4.8,1086,2,2,3,0,0,0,0
34,0,9,0,1,2.3,49.5,202.2,152,5.1,2716,1.8,4.2,1675,2,2,2,1,1,1,1
25,1,4,0,1,1.7,49.5,275.1,174,0.7,7170,5.4,3.6,1133,4,4,2,1,1,1,1
46,0,9,0,1,4,25.7,265.8,191,3.2,6584,2.2,3.8,1854,0,0,2,1,1,1,1
26,2,4,1,0,9.2,44.6,35.5,197,5.4,3181,3.1,2.7,786,3,3,3,0,0,0,0
38,2,5,5,0,7.8,30.6,61.9,88,3.9,6923,8,1.3,1250,1,1,3,0,0,0,0
47,1,9,6,0,5,37.2,40,200,1.3,4076,4.2,3.3,924,3,3,1,0,0,0,0
25,0,3,2,0,11.3,31.4,276,26,1,3934,1.3,0.6,395,2,2,0,0,0,0,0
58,1,3,9,0,2.7,43.7,82.4,13,0.5,9733,5.6,2.2,1444,1,1,1,0,0,0,0
48,2,5,1,0,7.5,7,78.9,52,1,5770,7.6,0,726,3,3,3,0,0,0,0
29,1,3,6,0,11.6,16.1,174.5,47,2.4,3223,1.6,0,1018,2,2,0,0,0,0,0
30,1,3,4,0,7.5,42.8,36.5,148,0.9,7777,4,0,1999,0,0,0,0,0,0,0
53,0,7,0,1,10.7,10.5,83.4,92,5.3,5457,2.5,2.7,1223,3,3,2,1,1,1,1
16,0,5,8,0,7.2,22.4,292.8,163,5.9,8438,6,3.1,1524,2,2,0,0,0,0,0
55,1,3,2,0,11.4,14.4,171.3,155,4.7,1066,1.7,1.9,1249,4,4,0,0,0,0,0
30,1,4,6,0,3.6,34.4,99.5,194,2.2,9684,1.1,0.4,1350,0,0,1,0,0,0,0
53,2,5,3,0,7.4,12.3,203.8,40,3.4,4287,7.5,2.8,477,3,3,3,0,0,0,0
36,0,6,8,0,6.6,39.3,210.5,172,1.5,5538,4.4,4.4,1751,1,1,0,0,0,0,0
21,0,8,5,0,7.5,37.5,270.8,180,4.2,1204,1.4,1.5,520,3,3,0,0,0,0,0
38,1,8,3,0,9.3,38.8,131.7,81,5,3171,5.5,4.3,718,4,4,0,0,0,0,0
47,1,5,0,1,7.3,30,250.8,42,5,4446,3.3,3.1,1870,0,0,2,1,1,1,1
25,0,1,9,0,8.7,25.5,36.8,64,2.8,5667,1.6,4.7,513,4,4,0,0,0,0,0
29,2,1,3,0,7.9,28.8,107.6,93,0.7,4849,3.1,1.4,1760,0,0,3,0,0,0,0
49,0,6,5,0,1.9,29.8,258.9,195,4.7,3326,0.5,4.1,769,4,4,1,0,0,0,0
34,1,4,7,0,5.4,34.5,217.6,122,4.6,4289,0.7,0.9,1841,0,0,1,0,0,0,0
48,1,4,0,1,11.3,26.2,33.2,200,2.8,2805,6,0.1,1877,1,1,2,1,1,1,1
29,0,6,6,0,6.1,42.2,158,53,1.9,6668,6.5,4.9,805,0,0,1,0,0,0,0
33,2,2,8,0,7,42.1,292.3,107,3,9945,3.3,4.4,475,1,1,3,0,0,0,0
45,1,9,0,1,8.5,30.9,6.4,165,2.5,236,3.9,3.3,1449,3,3,2,1,1,1,1
42,0,2,3,0,1.5,18.3,78.1,15,1.7,2107,1.4,0.9,1569,4,4,1,0,0,0,0
49,1,6,2,0,10,18.1,175.5,73,2.4,3803,7.1,3.1,765,1,1,0,0,0,0,0
59,2,0,4,0,1,20.6,223.9,115,2.4,7580,1.4,2.8,268,2,2,3,0,0,0,0
37,2,2,5,0,4.1,16.7,30.9,98,3.3,630,5.3,3.8,199,2,2,3,0,0,0,0
34,2,6,4,0,10,9.3,270.4,183,4.5,5212,6.4,0.7,1264,4,4,3,0,0,0,0
38,0,2,7,0,6.8,32.7,191.1,174,6,1344,7.9,2.1,1687,2,2,1,0,0,0,0
29,1,7,0,1,10.8,23.4,260.9,100,1.3,5226,1.9,0.7,1729,3,3,2,1,1,1,1
43,2,7,5,0,11,23.6,69,150,3.7,3767,1.2,4.1,578,0,0,3,0,0,0,0
23,2,7,4,0,7.7,13.8,81.9,125,5.8,1867,2,3.8,1697,4,4,3,0,0,0,0
33,0,5,7,0,5.6,27.1,298.5,85,4.5,9684,0.8,2.9,1409,1,1,1,0,0,0,0
58,1,2,7,0,6.1,26,240.5,159,4.5,6165,6.3,3.1,1734,2,2,1,0,0,0,0
25,0,5,9,0,4.1,40.5,211.3,57,1.2,1497,3.3,2.1,141,1,1,1,0,0,0,0
52,1,1,4,0,7,12.4,195.9,141,1.5,7510,4.6,4.9,1553,0,0,0,0,0,0,0
47,0,2,7,0,11.5,6.8,293.2,183,2,4345,6.5,1.1,1148,0,0,0,0,0,0,0
58,2,9,3,0,10.2,40,250.3,199,4.3,1271,1.9,0.9,525,0,0,3,0,0,0,0
36,1,7,6,0,10.3,20,115.7,137,3,8528,4.5,0.2,501,3,3,0,0,0,0,0
31,0,0,6,0,10.6,4.7,193.1,125,2.1,143,5.9,1.9,944,3,3,0,0,0,0,0
44,0,4,7,0,1.5,7,174,51,3.6,5863,6,0.9,650,3,3,1,0,0,0,0
47,1,5,1,0,1.1,20.4,159.8,43,1,9311,6.2,3.3,214,4,4,1,0,0,0,0
29,1,4,2,0,2,46.7,216.3,160,3.7,297,7.6,1.1,1285,1,1,1,0,0,0,0
44,0,3,6,0,8.2,6.7,256.2,163,4.4,2230,7.2,1.9,402,4,4,0,0,0,0,0
17,2,3,9,0,4.7,43.7,73.4,25,4.6,9169,5.8,1.5,412,2,2,3,0,0,0,0
39,0,5,3,0,7.7,5.7,138.7,123,3.9,7814,2.8,1.7,1832,1,1,0,0,0,0,0
50,0,7,8,0,11,29.7,218.5,141,1.8,1039,7.1,0.5,1634,2,2,0,0,0,0,0
57,2,8,4,0,5.5,31.7,82.1,91,5.6,4479,3.9,3.9,817,3,3,3,0,0,0,0
39,2,5,1,0,6.7,44.8,252.2,157,3.4,4375,6.4,0,682,4,4,3,0,0,0,0
32,0,1,9,0,5.6,7.8,88.7,151,0.9,8308,5.9,0.6,1357,2,2,1,0,0,0,0
24,1,9,4,0,8.2,27.3,31.2,161,4.5,2195,5.7,0.6,1331,0,0,0,0,0,0,0
31,2,2,4,0,6.1,39.7,247.3,110,5.4,5698,5.4,4.5,378,0,0,3,0,0,0,0
15,0,5,5,0,8.2,40,62.2,148,1.9,7563,3.4,4.8,556,1,1,0,0,0,0,0
49,1,6,6,0,9,3.3,70,186,1.8,2780,0.6,1.4,1852,4,4,0,0,0,0,0
46,1,9,1,0,8.8,11.3,64.6,48,4.4,357,8,4.8,1484,2,2,0,0,0,0,0
29,2,4,2,0,8,24,127.2,119,2.8,3759,7.1,2.4,1693,4,4,3,0,0,0,0
29,1,5,6,0,7.9,34.5,269.4,135,5.2,9605,1.9,0,1142,1,1,0,0,0,0,0
16,1,4,8,0,7.4,25.9,224.5,28,3.4,1982,1.5,0.1,930,2,2,0,0,0,0,0
54,1,3,7,0,9.5,43.4,272.4,178,2.4,9816,4.6,1.4,1294,1,1,0,0,0,0,0
55,2,9,7,0,7.4,33.4,247,14,2.2,7296,3.6,3.9,924,3,3,3,0,0,0,0
32,2,5,5,0,6,34,106.5,152,3.5,6278,2.2,4,1372,4,4,3,0,0,0,0
18,1,0,5,0,3.2,38.2,31.6,83,2.1,6476,2.6,3,1542,0,0,1,0,0,0,0
44,1,7,9,0,8.8,42.3,162.5,97,5.3,3134,7.8,3,1448,1,1,0,0,0,0,0
40,0,2,0,1,4.3,47.4,64.6,126,5.9,1547,4.7,0.9,580,4,4,2,1,1,1,1
44,1,0,4,0,10.1,14.7,258,163,4.7,5127,0.7,3.4,240,4,4,0,0,0,0,0
44,1,3,4,0,11.5,12.6,87,119,2.5,7739,2.9,2.2,1733,1,1,0,0,0,0,0
59,0,3,6,0,3.2,22.5,279.5,83,0.8,432,5.8,3.9,1049,0,0,1,0,0,0,0
53,2,7,5,0,2,9.3,102.2,199,2.6,4445,3.1,3.4,1282,4,4,3,0,0,0,0
23,0,7,3,0,10.3,49.1,71.6,54,1.4,2056,1.3,0.5,1068,1,1,0,0,0,0,0
21,2,3,7,0,2,25,266.4,150,3.9,5593,5.9,3.1,1976,0,0,3,0,0,0,0
25,1,5,1,0,7.8,37.5,102.2,117,2.2,2837,5.2,2.4,585,0,0,0,0,0,0,0
22,2,1,1,0,8.4,6.4,224.7,110,1.6,4854,3.3,2.6,1185,2,2,3,0,0,0,0
44,0,7,3,0,6.3,23.4,137.7,189,3.2,7973,1.6,0.8,689,0,0,0,0,0,0,0
38,2,5,7,0,8.1,44.2,203.5,122,1.1,4305,4.6,0.8,1773,3,3,3,0,0,0,0
21,2,7,9,0,11.3,14,199.5,155,2.5,5231,7.6,0.1,1713,1,1,3,0,0,0,0
29,0,3,6,0,5.4,34.4,192.4,153,2.9,8372,4.3,1.6,556,2,2,1,0,0,0,0
34,2,0,7,0,2.5,45.6,53.9,119,2.6,3964,3.7,2.9,953,1,1,3,0,0,0,0
53,2,7,5,0,6,47.1,26,13,1.6,6919,3.8,1.6,1991,2,2,3,0,0,0,0
20,1,9,7,0,8.3,23.1,182.2,188,3.4,1745,3.5,0.2,1258,3,3,0,0,0,0,0
43,0,4,3,0,10.4,31.3,33.3,194,4.7,5911,0.8,3.1,136,1,1,0,0,0,0,0
50,2,8,3,0,5.3,15.1,278.8,128,5.8,3358,6.3,2.1,1537,0,0,3,0,0,0,0
53,0,6,5,0,3.5,1.8,215.9,110,1.2,4649,4.7,3.9,1016,0,0,1,0,0,0,0
15,2,2,7,0,1.5,24,203.9,144,1.9,2932,3,4.2,384,4,4,3,0,0,0,0
19,1,7,1,0,2,34.9,281.2,168,3.4,5159,3.9,2.5,283,1,1,1,0,0,0,0
48,2,2,1,0,3.6,34.7,73.6,145,5.7,8068,2.6,2.6,495,3,3,3,0,0,0,0
49,1,9,4,0,11.2,30,125.2,193,4.9,7161,2.6,4.3,282,2,2,0,0,0,0,0
57,2,1,3,0,3.5,12.6,192.4,14,1.2,7976,6.9,3.9,1343,3,3,3,0,0,0,0
43,2,5,5,0,11.9,21.5,217.3,93,3.3,1893,4.1,1.4,954,3,3,3,0,0,0,0
42,1,5,9,0,1.2,15.3,21.1,42,3.7,2897,6.5,0.1,1140,2,2,1,0,0,0,0
37,1,2,2,0,4.6,20.5,144.5,116,5.2,373,6.3,3.7,757,4,4,1,0,0,0,0
17,0,9,2,0,8.6,30.6,270.6,74,1.8,9695,6.3,4.3,974,1,1,0,0,0,0,0
60,2,9,2,0,6.3,30.5,14.8,113,5.7,9019,7.2,0.2,1789,2,2,3,0,0,0,0
43,2,8,4,0,5.3,29.4,61.4,61,3.4,158,1.4,0.3,504,3,3,3,0,0,0,0
59,2,3,4,0,8.1,36.3,98.7,17,3.6,2648,0.9,3.9,644,4,4,3,0,0,0,0
53,1,7,6,0,3.4,6.4,100,76,5,8593,1.4,3,1642,1,1,1,0,0,0,0
17,1,9,9,0,7.6,31.5,117.6,89,5.5,629,5.6,4.8,1923,3,3,0,0,0,0,0
35,2,6,8,0,4.8,16.1,144.2,150,4.2,3502,2.6,1.9,1065,1,1,3,0,0,0,0
57,2,0,4,0,10.2,39.8,171.3,72,5.1,4147,4.8,0.6,1350,0,0,3,0,0,0,0
46,1,9,0,1,9.9,17.4,242.1,181,5.2,1832,7.4,0.8,217,4,4,2,1,1,1,1
22,2,6,8,0,7.3,47,95.5,130,4.4,5956,4.9,2.1,1784,0,0,3,0,0,0,0
45,1,7,1,0,10.8,39.4,179.2,141,2.7,9946,5,0.6,1905,1,1,0,0,0,0,0
31,1,1,3,0,5.7,49.9,10.4,92,3.9,5699,7.9,2.3,979,4,4,1,0,0,0,0
43,1,8,9,0,10.1,35.4,239.5,59,6,6844,1.2,0.2,524,3,3,0,0,0,0,0
24,0,9,4,0,9.6,34.1,146.3,188,5.9,9526,4.1,4.2,1294,1,1,0,0,0,0,0
38,0,3,7,0,9.1,21.6,68.8,110,4.2,6739,5.5,3.5,790,2,2,0,0,0,0,0
59,1,5,3,0,7.1,6.4,102,141,2.4,5654,3.6,4.8,173,2,2,0,0,0,0,0
22,0,5,3,0,6.5,29.2,208.4,109,3.9,1452,2.2,4.1,1782,0,0,0,0,0,0,0
27,0,6,0,1,4.2,23.2,107.8,52,1.8,638,3.9,3.5,1331,2,2,2,1,1,1,1
36,1,6,4,0,3.4,31.7,238.5,120,4.8,4003,7.4,4.8,1794,1,1,1,0,0,0,0
50,2,5,0,1,7,27.8,265.4,61,5.7,821,5.5,2.2,703,1,1,2,1,1,1,1
35,1,8,9,0,5.4,47.4,110.5,74,1.9,7922,7.3,0.4,1180,3,3,1,0,0,0,0
50,0,2,3,0,3.6,3.1,84.8,162,4.7,3102,6.1,0.4,703,0,0,1,0,0,0,0
22,1,1,4,0,8.2,5,119.6,48,5.8,2875,5.4,4.4,1028,1,1,0,0,0,0,0
36,1,8,8,0,8.4,8.1,235.2,48,2.8,5880,4.9,0.5,847,3,3,0,0,0,0,0
20,1,8,9,0,9.3,44.4,208,170,5.2,8912,5.1,3.5,1053,4,4,0,0,0,0,0
29,0,8,9,0,8.6,21.2,251.3,108,5.3,9895,3.8,2.4,570,2,2,0,0,0,0,0
18,0,3,1,0,8.6,27.2,162,19,3.7,7997,3.1,3.6,1945,3,3,0,0,0,0,0
19,0,1,3,0,6.4,6.8,279.5,59,2.1,5159,2.3,4.7,472,0,0,0,0,0,0,0
25,1,2,3,0,3.8,21.6,199.5,83,1.4,7438,0.9,4.2,527,1,1,1,0,0,0,0
25,0,9,3,0,3.8,48.2,29.1,114,3.7,5601,5.8,2.1,628,0,0,1,0,0,0,0
18,1,1,8,0,8.7,3.2,69.1,63,2,891,7.4,4.4,444,2,2,0,0,0,0,0
37,1,7,1,0,8.2,33.6,179.7,39,2.3,8279,7.6,3.3,1353,0,0,0,0,0,0,0
48,0,7,3,0,7.5,40.1,78.5,11,2.5,7114,6.7,0.6,1739,4,4,0,0,0,0,0
51,2,9,3,0,6.5,42.8,147.5,182,1.8,3369,1.2,1,1158,4,4,3,0,0,0,0
28,1,9,0,1,4.4,46.6,267.9,116,4.6,4900,7.8,4.3,993,0,0,2,1,1,1,1
15,2,0,4,0,8.7,31.8,157,161,2.2,8013,1.1,1.8,569,2,2,3,0,0,0,0
30,0,6,6,0,6.4,3.1,203.7,35,4.3,7674,1.5,3.7,386,4,4,0,0,0,0,0
22,1,1,6,0,1.5,36,176.2,164,4.1,9825,5.4,0.3,417,3,3,1,0,0,0,0
38,1,4,7,0,5.1,31,79.4,144,4.2,990,4.8,0.1,785,4,4,1,0,0,0,0
58,2,7,5,0,3,25.8,196.4,131,2.2,268,0.9,2.4,1107,2,2,3,0,0,0,0
46,0,1,6,0,6.2,26.3,121.1,77,5.2,1629,4.9,3.8,630,0,0,1,0,0,0,0
36,0,3,3,0,11,47.9,167.6,189,2.7,6002,0.9,3,1860,2,2,0,0,0,0,0
26,0,1,1,0,7.3,7.9,157.6,193,4.4,5215,4.4,2,446,2,2,0,0,0,0,0
17,1,9,4,0,11.4,11,69.7,123,4.2,7695,5.3,2.9,1358,1,1,0,0,0,0,0
46,0,9,5,0,9.8,5.2,12.9,166,3.4,9883,2.6,1.4,1012,4,4,0,0,0,0,0
57,2,8,2,0,1.3,14.4,186.9,10,2.3,7205,7.3,4.1,1290,1,1,3,0,0,0,0
38,2,1,7,0,10.2,5.2,62.9,33,5.9,1419,3,0.5,502,1,1,3,0,0,0,0
57,0,9,7,0,5,31.4,35.6,118,5.1,3772,7.3,3.2,945,0,0,1,0,0,0,0
41,1,7,1,0,8.4,36.2,139.2,153,0.7,8167,4.5,4.7,1736,0,0,0,0,0,0,0
52,0,8,8,0,6.9,31.2,262.6,196,5.4,7815,2.8,2.8,855,2,2,0,0,0,0,0
34,2,4,9,0,11.1,38.5,262.1,50,1.3,1019,0.8,3.5,1994,2,2,3,0,0,0,0
16,0,5,2,0,6.3,18.2,189.9,163,2.3,5742,7.7,0.8,951,3,3,1,0,0,0,0
51,2,9,8,0,1.6,10.5,64.1,97,2.9,5037,4.7,3.1,343,4,4,3,0,0,0,0
60,1,6,1,0,5.2,5.2,32.3,84,2.7,2770,0.7,2.3,1516,1,1,1,0,0,0,0
32,0,9,8,0,4.2,36.8,45.5,124,1.9,9146,1.4,2.4,1443,4,4,1,0,0,0,0
41,2,1,5,0,7.8,4.5,13.6,44,2.4,5336,0.8,3.3,459,1,1,3,0,0,0,0
33,0,6,0,1,5.3,38.2,232,186,3.7,7074,7.6,2.4,1430,2,2,2,1,1,1,1
60,1,2,3,0,11.4,7.9,279.3,100,2.9,5640,5.7,2.8,870,0,0,0,0,0,0,0
47,0,4,9,0,7.4,6.9,290.3,49,1.7,6938,6.2,2.7,1433,1,1,0,0,0,0,0
54,2,2,8,0,7.4,8.8,276.4,150,0.9,1978,7.6,1.7,1260,2,2,3,0,0,0,0
44,0,2,8,0,2.1,38.8,185.4,123,4.9,2117,4,1.4,103,2,2,1,0,0,0,0
33,0,2,8,0,1.8,33.6,174.2,83,5.2,5609,1.7,4.6,695,2,2,1,0,0,0,0
15,0,8,3,0,7.7,25.7,95.1,135,3.1,6073,0.6,1.3,848,4,4,0,0,0,0,0
37,1,6,4,0,10.2,30.1,55.5,167,2.5,807,7.7,3.5,1812,0,0,0,0,0,0,0
44,1,6,2,0,1.3,17.5,133.2,159,2.5,5884,6.4,0.6,1003,4,4,1,0,0,0,0
48,1,5,8,0,11.6,7,50.6,56,2,6323,7.6,4.1,1341,1,1,0,0,0,0,0
39,1,5,5,0,8.9,48.4,175.2,168,2.3,4008,7.1,2.7,167,2,2,0,0,0,0,0
57,2,9,4,0,2.1,46.8,32.3,145,5.9,1919,1.3,3,1663,0,0,3,0,0,0,0
24,0,9,0,1,1.8,27.8,72.3,40,4.4,8390,1.1,3.9,839,1,1,2,1,1,1,1
24,2,3,3,0,3.5,14.6,189,98,2.3,5628,7.8,0.4,1381,4,4,3,0,0,0,0
57,1,7,4,0,5.4,16.1,76.3,199,5.1,3381,1.5,4.9,671,4,4,1,0,0,0,0
38,1,6,6,0,11.3,47.6,221.2,13,5.4,573,2.8,3.3,1969,3,3,0,0,0,0,0
27,1,7,4,0,11.5,2.9,174.8,136,4.3,6614,4,1.2,272,0,0,0,0,0,0,0
29,0,1,5,0,4.1,43.1,120.8,102,5.7,3256,3.4,0.7,1880,1,1,1,0,0,0,0
39,1,8,0,1,2.8,32.7,177.1,55,3.4,9225,7.9,3.6,367,2,2,2,1,1,1,1
42,0,7,2,0,10.4,9.7,155.2,54,5.4,6878,6.5,1.4,316,0,0,0,0,0,0,0
50,0,6,5,0,1.4,41.3,85.6,141,5.7,2837,5.2,1.6,1123,0,0,1,0,0,0,0
36,0,2,9,0,10.2,14.5,27.3,159,5.5,2565,7.4,4,775,0,0,0,0,0,0,0
30,1,9,5,0,11.2,2.2,117.1,130,4.6,5055,1.3,4.7,1368,0,0,0,0,0,0,0
45,0,8,5,0,8.6,5.2,53.9,77,0.6,4782,4.2,1.8,1512,4,4,0,0,0,0,0
54,0,3,9,0,3.4,33.7,9.6,135,3.7,9695,5,1.6,1863,1,1,1,0,0,0,0
20,1,4,8,0,11.1,42.3,174.9,28,3.7,144,6.3,1,540,3,3,0,0,0,0,0
56,0,5,9,0,11.4,18.9,290.7,151,3.4,1528,1.2,0.8,1593,4,4,0,0,0,0,0
53,1,4,1,0,11.7,22,42.8,110,2.3,3340,3.1,2.7,1390,0,0,0,0,0,0,0
27,1,1,0,1,6.4,49.5,62.8,187,1.3,5924,0.5,4.7,1534,1,1,2,1,1,1,1
21,1,6,0,1,10.7,32.5,79.7,176,1.9,2301,4.7,5,1978,0,0,2,1,1,1,1
50,1,5,1,0,9.3,18.2,78.4,21,2.3,8547,5.7,2.1,1220,1,1,0,0,0,0,0
59,2,2,7,0,4,43.4,239.2,186,3.7,5034,1.4,0.4,1315,3,3,3,0,0,0,0
37,0,3,0,1,10.6,7.7,267.6,52,1.8,3607,3.5,0.4,1690,2,2,2,1,1,1,1
23,0,9,3,0,3.5,3.7,157.2,87,3.1,8078,3.5,0.4,1842,2,2,1,0,0,0,0
50,1,2,5,0,4.7,23.9,110.6,35,3.3,8494,2.3,2.9,206,1,1,1,0,0,0,0
15,2,3,2,0,4.1,46.3,234.3,40,2,8661,6.3,3.8,1265,3,3,3,0,0,0,0
58,2,1,3,0,5.4,9.7,282.8,29,3.2,3282,4.9,0.4,776,2,2,3,0,0,0,0
36,2,7,6,0,1.4,24.3,142.8,186,3.9,8882,7,1.9,1959,0,0,3,0,0,0,0
37,2,9,5,0,8.8,39.4,166,113,3.9,7719,1.4,3.6,1591,3,3,3,0,0,0,0
17,0,1,3,0,6.1,35.8,170.8,107,1.8,6538,7.7,1.1,1338,4,4,1,0,0,0,0
51,0,5,9,0,10.7,6,224.6,141,3.9,5344,1.3,3,907,3,3,0,0,0,0,0
28,1,7,6,0,10.4,27.6,32.6,41,3.7,8630,6.3,3.8,1805,4,4,0,0,0,0,0
36,0,9,9,0,10.8,27.6,295.9,137,2.8,8399,4.7,2,141,2,2,0,0,0,0,0
21,1,8,3,0,10.1,3.6,165.6,174,4,8421,7.6,4.6,1508,3,3,0,0,0,0,0
41,1,2,2,0,11,36.4,87.4,32,5.8,8369,6.1,0.4,1648,0,0,0,0,0,0,0
19,2,3,7,0,4.2,19.8,282.5,93,1.9,9325,4.1,3.9,1048,3,3,3,0,0,0,0
46,1,6,6,0,9.6,10.1,221.8,131,1.2,940,4,3.9,1861,2,2,0,0,0,0,0
22,2,1,7,0,6.7,5.9,196.6,165,3.7,126,4,4.2,744,2,2,3,0,0,0,0
28,0,8,5,0,5.7,45.6,30.7,171,4.8,7197,6.8,1.1,1557,2,2,1,0,0,0,0
23,1,8,8,0,10.8,36.1,151.2,87,0.8,1759,6.6,3.4,488,0,0,0,0,0,0,0
49,0,4,8,0,7.1,18.8,154,44,0.7,105,5.5,3.7,421,0,0,0,0,0,0,0
56,0,5,0,1,9.1,30.6,160.5,43,4.1,8914,5.7,4.6,1715,1,1,2,1,1,1,1
31,2,4,4,0,8.6,16.9,232.1,112,4.4,8150,2.4,4.5,1480,1,1,3,0,0,0,0
30,0,1,5,0,3.5,10.7,230.4,48,4.1,1413,3.1,3.7,1467,3,3,1,0,0,0,0
21,0,5,2,0,6.5,43.5,204.9,88,5.2,671,2.7,1.1,170,2,2,0,0,0,0,0
16,0,1,1,0,3.3,35.8,14.3,142,3,6507,6.6,2.2,309,2,2,1,0,0,0,0
20,1,9,3,0,6.9,31.8,109.3,80,3.7,8597,0.6,3.6,847,0,0,0,0,0,0,0
19,1,0,8,0,6.1,47.5,259.6,128,3.9,1197,6.5,4,1435,3,3,1,0,0,0,0
17,2,5,1,0,8.7,41.1,268.4,24,4.7,983,4.7,3.7,989,3,3,3,0,0,0,0
29,1,0,0,1,5.4,48.3,51.8,82,4.1,7125,4.6,0.1,694,2,2,2,1,1,1,1
51,1,8,5,0,11.7,25.4,115.1,63,3.7,9840,4.4,4.9,288,1,1,0,0,0,0,0
21,1,8,9,0,6.3,27.5,59.3,62,2,3339,1.6,4.1,1722,4,4,0,0,0,0,0
52,1,1,1,0,9.8,7.3,189.4,34,4.4,5698,3.1,0.1,1126,3,3,0,0,0,0,0
42,2,2,6,0,1.5,6.9,150.9,97,2.9,3046,0.6,3.2,790,4,4,3,0,0,0,0
21,2,1,4,0,3.8,23,244.9,46,2,1157,7.2,1,680,2,2,3,0,0,0,0
16,0,2,6,0,2.7,42.5,101.9,30,2.8,6507,2.6,4.7,1102,2,2,1,0,0,0,0
28,2,5,1,0,4.5,5.9,53.8,94,3.7,305,7.3,0,1336,3,3,3,0,0,0,0
29,0,6,0,1,3.4,39.5,19,22,4.9,4760,7.7,1.3,960,0,0,2,1,1,1,1
21,1,0,6,0,1.7,30.2,120.8,79,6,9023,5.3,3.9,1033,4,4,1,0,0,0,0
35,1,8,2,0,4.8,46.6,70.5,177,5.3,1718,5.9,1.4,1464,3,3,1,0,0,0,0
59,2,9,4,0,5.6,23.3,253,97,5.6,4809,3.9,4.7,1234,4,4,3,0,0,0,0
16,0,3,1,0,2,29.7,219.8,133,3.2,750,3.4,2.2,782,4,4,1,0,0,0,0
59,2,2,9,0,11.2,43.7,68,59,5.6,6971,5.5,1.6,979,2,2,3,0,0,0,0
56,2,3,2,0,11.9,48.4,286.5,134,5.7,2337,1.4,3.4,998,4,4,3,0,0,0,0
47,2,2,1,0,5.8,48.6,259.3,78,4.1,6785,6.4,1.2,381,2,2,3,0,0,0,0
52,2,2,0,1,3.5,35.9,97.2,82,5.1,4788,1.5,0.5,393,4,4,2,1,1,1,1
26,0,9,8,0,2.3,46.9,226.3,19,5.1,4567,4,2.4,408,4,4,1,0,0,0,0
51,0,3,5,0,5,4.7,297.3,58,2.5,6513,4.7,0.3,1581,0,0,1,0,0,0,0
60,0,9,9,0,5,13.1,208.7,25,2.2,9806,4.6,4.1,561,0,0,1,0,0,0,0
22,1,9,9,0,5,48.8,198,91,3.9,3114,7.3,1.9,1659,0,0,1,0,0,0,0
55,1,3,4,0,2.2,28.4,249.6,135,2.5,6204,6.4,2.9,594,1,1,1,0,0,0,0
28,1,0,6,0,2.2,22.4,117.5,180,4.1,9670,4.9,1.6,776,1,1,1,0,0,0,0
45,2,9,5,0,3.5,34.4,75.6,79,4.1,4484,2.3,0.4,823,0,0,3,0,0,0,0
49,0,3,8,0,1.8,42.9,14.8,75,1.4,5430,3.3,2.2,1345,4,4,1,0,0,0,0
47,2,7,1,0,7.5,49.5,106.4,67,5.7,4018,4.6,3.1,1612,0,0,3,0,0,0,0
